period,user_id,daily_pageviews
2018-10-16T00:00:00Z,6757,18
2018-10-17T00:00:00Z,6757,23
2018-10-18T00:00:00Z,6757,29
2018-10-19T00:00:00Z,6757,27
2018-10-22T00:00:00Z,6757,21
2018-10-23T00:00:00Z,6757,1
2018-10-29T00:00:00Z,6757,1
2018-10-30T00:00:00Z,6757,18
2018-11-02T00:00:00Z,6757,2
2018-11-04T00:00:00Z,6757,3
2018-11-07T00:00:00Z,6757,12
2018-11-08T00:00:00Z,6757,2
2018-11-09T00:00:00Z,6757,19
2018-11-10T00:00:00Z,6757,12
2018-11-12T00:00:00Z,6757,16
2018-11-13T00:00:00Z,6757,5
2018-11-15T00:00:00Z,6757,3
2018-09-25T00:00:00Z,6779,6
2018-09-26T00:00:00Z,6779,11
2018-10-02T00:00:00Z,6779,8
2018-10-03T00:00:00Z,6779,59
2018-10-06T00:00:00Z,6779,37
2018-10-08T00:00:00Z,6779,2
2018-10-09T00:00:00Z,6779,5
2018-10-11T00:00:00Z,6779,41
2018-10-13T00:00:00Z,6779,27
2018-10-15T00:00:00Z,6779,4
2018-10-16T00:00:00Z,6779,16
2018-10-17T00:00:00Z,6779,11
2018-10-18T00:00:00Z,6779,27
2018-10-21T00:00:00Z,6779,21
2018-10-23T00:00:00Z,6779,3
2018-10-24T00:00:00Z,6779,1
2018-10-28T00:00:00Z,6779,27
2018-10-30T00:00:00Z,6779,6
2018-10-31T00:00:00Z,6779,3
2018-11-04T00:00:00Z,6779,10
2018-11-05T00:00:00Z,6779,8
2018-11-06T00:00:00Z,6779,3
2018-11-07T00:00:00Z,6779,7
2018-11-10T00:00:00Z,6779,16
2018-11-14T00:00:00Z,6779,3
2018-09-19T00:00:00Z,6793,14
2018-09-24T00:00:00Z,6793,11
2018-09-25T00:00:00Z,6793,41
2018-09-27T00:00:00Z,6793,7
2018-09-28T00:00:00Z,6793,10
2018-10-01T00:00:00Z,6793,1
2018-10-02T00:00:00Z,6793,1
2018-10-10T00:00:00Z,6793,31
2018-10-11T00:00:00Z,6793,24
2018-10-12T00:00:00Z,6793,1
2018-10-17T00:00:00Z,6793,55
2018-10-22T00:00:00Z,6793,15
2018-10-24T00:00:00Z,6793,11
2018-10-25T00:00:00Z,6793,30
2018-10-31T00:00:00Z,6793,26
2018-11-01T00:00:00Z,6793,15
2018-11-12T00:00:00Z,6793,1
2018-11-14T00:00:00Z,6793,17
2018-11-15T00:00:00Z,6793,11
2018-09-21T00:00:00Z,6826,2
2018-09-22T00:00:00Z,6826,11
2018-09-23T00:00:00Z,6826,7
2018-09-26T00:00:00Z,6826,9
2018-09-30T00:00:00Z,6826,5
2018-10-02T00:00:00Z,6826,1
2018-10-03T00:00:00Z,6826,1
2018-10-13T00:00:00Z,6826,2
2018-10-21T00:00:00Z,6826,4
2018-10-24T00:00:00Z,6826,1
2018-10-31T00:00:00Z,6826,1
2018-09-24T00:00:00Z,6837,2
2018-09-25T00:00:00Z,6837,139
2018-09-26T00:00:00Z,6837,12
2018-09-27T00:00:00Z,6837,18
2018-09-28T00:00:00Z,6837,11
2018-09-29T00:00:00Z,6837,1
2018-10-01T00:00:00Z,6837,69
2018-10-02T00:00:00Z,6837,66
2018-10-03T00:00:00Z,6837,23
2018-10-04T00:00:00Z,6837,3
2018-10-08T00:00:00Z,6837,23
2018-10-09T00:00:00Z,6837,27
2018-10-10T00:00:00Z,6837,58
2018-10-11T00:00:00Z,6837,3
2018-10-15T00:00:00Z,6837,6
2018-10-16T00:00:00Z,6837,3
2018-10-17T00:00:00Z,6837,84
2018-10-18T00:00:00Z,6837,12
2018-10-19T00:00:00Z,6837,5
2018-10-22T00:00:00Z,6837,41
2018-10-23T00:00:00Z,6837,19
2018-10-24T00:00:00Z,6837,47
2018-10-29T00:00:00Z,6837,24
2018-10-30T00:00:00Z,6837,16
2018-10-31T00:00:00Z,6837,38
2018-11-01T00:00:00Z,6837,7
2018-11-05T00:00:00Z,6837,25
2018-11-06T00:00:00Z,6837,18
2018-11-07T00:00:00Z,6837,35
2018-11-13T00:00:00Z,6837,15
2018-11-15T00:00:00Z,6837,45
2018-09-19T00:00:00Z,6867,19
2018-09-25T00:00:00Z,6867,1
2018-10-02T00:00:00Z,6867,1
2018-10-03T00:00:00Z,6867,10
2018-10-04T00:00:00Z,6867,41
2018-10-10T00:00:00Z,6867,1
2018-10-11T00:00:00Z,6867,23
2018-10-17T00:00:00Z,6867,1
2018-10-24T00:00:00Z,6867,1
2018-11-06T00:00:00Z,6867,5
2018-11-13T00:00:00Z,6867,3
2018-11-14T00:00:00Z,6867,5
2018-09-23T00:00:00Z,6988,29
2018-09-24T00:00:00Z,6988,18
2018-09-25T00:00:00Z,6988,94
2018-09-26T00:00:00Z,6988,14
2018-09-28T00:00:00Z,6988,1
2018-09-30T00:00:00Z,6988,23
2018-10-02T00:00:00Z,6988,6
2018-10-03T00:00:00Z,6988,50
2018-10-05T00:00:00Z,6988,22
2018-10-08T00:00:00Z,6988,2
2018-10-09T00:00:00Z,6988,25
2018-10-10T00:00:00Z,6988,108
2018-10-11T00:00:00Z,6988,14
2018-10-14T00:00:00Z,6988,1
2018-10-16T00:00:00Z,6988,23
2018-10-17T00:00:00Z,6988,33
2018-10-18T00:00:00Z,6988,5
2018-10-19T00:00:00Z,6988,8
2018-10-23T00:00:00Z,6988,9
2018-10-24T00:00:00Z,6988,2
2018-10-25T00:00:00Z,6988,1
2018-10-28T00:00:00Z,6988,1
2018-10-30T00:00:00Z,6988,23
2018-10-31T00:00:00Z,6988,1
2018-11-13T00:00:00Z,6988,1
2018-09-19T00:00:00Z,6993,3
2018-09-24T00:00:00Z,6993,15
2018-09-26T00:00:00Z,6993,53
2018-10-02T00:00:00Z,6993,1
2018-10-03T00:00:00Z,6993,13
2018-10-07T00:00:00Z,6993,13
2018-10-08T00:00:00Z,6993,17
2018-10-10T00:00:00Z,6993,34
2018-10-11T00:00:00Z,6993,2
2018-10-17T00:00:00Z,6993,1
2018-10-18T00:00:00Z,6993,1
2018-10-20T00:00:00Z,6993,1
2018-10-24T00:00:00Z,6993,1
2018-10-30T00:00:00Z,6993,14
2018-10-31T00:00:00Z,6993,9
2018-09-19T00:00:00Z,6995,3
2018-09-20T00:00:00Z,6995,17
2018-09-24T00:00:00Z,6995,3
2018-09-25T00:00:00Z,6995,10
2018-10-01T00:00:00Z,6995,12
2018-10-02T00:00:00Z,6995,12
2018-10-03T00:00:00Z,6995,30
2018-10-05T00:00:00Z,6995,9
2018-10-07T00:00:00Z,6995,5
2018-10-08T00:00:00Z,6995,12
2018-10-09T00:00:00Z,6995,21
2018-10-10T00:00:00Z,6995,6
2018-10-11T00:00:00Z,6995,3
2018-10-15T00:00:00Z,6995,18
2018-10-16T00:00:00Z,6995,11
2018-10-17T00:00:00Z,6995,28
2018-10-22T00:00:00Z,6995,22
2018-10-23T00:00:00Z,6995,20
2018-10-24T00:00:00Z,6995,6
2018-10-29T00:00:00Z,6995,5
2018-10-30T00:00:00Z,6995,17
2018-10-31T00:00:00Z,6995,6
2018-11-01T00:00:00Z,6995,2
2018-11-05T00:00:00Z,6995,4
2018-11-06T00:00:00Z,6995,14
2018-11-07T00:00:00Z,6995,5
2018-11-12T00:00:00Z,6995,7
2018-11-13T00:00:00Z,6995,16
2018-11-14T00:00:00Z,6995,22
2018-11-15T00:00:00Z,6995,3
2018-09-19T00:00:00Z,7034,9
2018-09-20T00:00:00Z,7034,21
2018-09-24T00:00:00Z,7034,2
2018-09-25T00:00:00Z,7034,9
2018-09-26T00:00:00Z,7034,11
2018-09-27T00:00:00Z,7034,6
2018-10-02T00:00:00Z,7034,10
2018-10-03T00:00:00Z,7034,15
2018-10-08T00:00:00Z,7034,10
2018-10-09T00:00:00Z,7034,7
2018-10-10T00:00:00Z,7034,10
2018-10-11T00:00:00Z,7034,12
2018-10-12T00:00:00Z,7034,8
2018-10-15T00:00:00Z,7034,25
2018-10-16T00:00:00Z,7034,4
2018-10-17T00:00:00Z,7034,4
2018-10-18T00:00:00Z,7034,8
2018-10-19T00:00:00Z,7034,12
2018-10-23T00:00:00Z,7034,10
2018-10-24T00:00:00Z,7034,4
2018-10-25T00:00:00Z,7034,2
2018-10-26T00:00:00Z,7034,3
2018-10-31T00:00:00Z,7034,13
2018-11-01T00:00:00Z,7034,1
2018-11-02T00:00:00Z,7034,1
2018-11-05T00:00:00Z,7034,3
2018-11-07T00:00:00Z,7034,6
2018-11-08T00:00:00Z,7034,12
2018-11-09T00:00:00Z,7034,2
2018-11-12T00:00:00Z,7034,43
2018-11-13T00:00:00Z,7034,10
2018-11-14T00:00:00Z,7034,19
2018-11-15T00:00:00Z,7034,55
2018-11-16T00:00:00Z,7034,11
2018-09-20T00:00:00Z,7069,3
2018-09-21T00:00:00Z,7069,3
2018-09-23T00:00:00Z,7069,1
2018-09-28T00:00:00Z,7069,27
2018-10-01T00:00:00Z,7069,1
2018-10-02T00:00:00Z,7069,12
2018-10-03T00:00:00Z,7069,28
2018-10-05T00:00:00Z,7069,2
2018-10-09T00:00:00Z,7069,12
2018-10-10T00:00:00Z,7069,42
2018-10-17T00:00:00Z,7069,5
2018-10-24T00:00:00Z,7069,5
2018-10-25T00:00:00Z,7069,1
2018-10-31T00:00:00Z,7069,7
2018-11-01T00:00:00Z,7069,2
2018-11-07T00:00:00Z,7069,4
2018-11-08T00:00:00Z,7069,1
2018-11-15T00:00:00Z,7069,19
2018-11-16T00:00:00Z,7069,3
2018-09-19T00:00:00Z,7274,3
2018-09-21T00:00:00Z,7274,29
2018-09-23T00:00:00Z,7274,4
2018-09-25T00:00:00Z,7274,22
2018-09-26T00:00:00Z,7274,33
2018-09-27T00:00:00Z,7274,16
2018-09-28T00:00:00Z,7274,5
2018-10-02T00:00:00Z,7274,20
2018-10-03T00:00:00Z,7274,76
2018-10-04T00:00:00Z,7274,44
2018-10-05T00:00:00Z,7274,23
2018-10-09T00:00:00Z,7274,25
2018-10-10T00:00:00Z,7274,29
2018-10-11T00:00:00Z,7274,24
2018-10-12T00:00:00Z,7274,5
2018-10-14T00:00:00Z,7274,3
2018-10-15T00:00:00Z,7274,3
2018-10-16T00:00:00Z,7274,19
2018-10-17T00:00:00Z,7274,27
2018-10-18T00:00:00Z,7274,7
2018-10-19T00:00:00Z,7274,6
2018-10-23T00:00:00Z,7274,21
2018-10-24T00:00:00Z,7274,33
2018-10-30T00:00:00Z,7274,1
2018-10-31T00:00:00Z,7274,23
2018-11-02T00:00:00Z,7274,1
2018-11-09T00:00:00Z,7274,3
2018-11-14T00:00:00Z,7274,1
2018-11-15T00:00:00Z,7274,2
2018-09-23T00:00:00Z,7278,1
2018-09-25T00:00:00Z,7302,14
2018-09-27T00:00:00Z,7302,6
2018-09-30T00:00:00Z,7302,4
2018-10-03T00:00:00Z,7302,9
2018-10-04T00:00:00Z,7302,38
2018-10-10T00:00:00Z,7302,5
2018-10-11T00:00:00Z,7302,28
2018-10-16T00:00:00Z,7302,7
2018-10-18T00:00:00Z,7302,4
2018-10-26T00:00:00Z,7302,7
2018-09-20T00:00:00Z,7381,15
2018-09-21T00:00:00Z,7381,33
2018-09-24T00:00:00Z,7381,2
2018-09-26T00:00:00Z,7381,69
2018-10-04T00:00:00Z,7381,21
2018-10-10T00:00:00Z,7381,27
2018-10-17T00:00:00Z,7381,7
2018-10-24T00:00:00Z,7381,9
2018-10-25T00:00:00Z,7381,5
2018-10-31T00:00:00Z,7381,10
2018-11-01T00:00:00Z,7381,4
2018-11-14T00:00:00Z,7381,2
2018-11-15T00:00:00Z,7381,45
2018-11-16T00:00:00Z,7381,7
2018-09-19T00:00:00Z,7512,3
2018-09-20T00:00:00Z,7512,7
2018-09-23T00:00:00Z,7512,11
2018-09-24T00:00:00Z,7512,1
2018-09-26T00:00:00Z,7512,11
2018-09-27T00:00:00Z,7512,4
2018-09-29T00:00:00Z,7512,37
2018-09-30T00:00:00Z,7512,48
2018-10-01T00:00:00Z,7512,7
2018-10-02T00:00:00Z,7512,5
2018-10-03T00:00:00Z,7512,7
2018-10-06T00:00:00Z,7512,1
2018-10-09T00:00:00Z,7512,14
2018-10-10T00:00:00Z,7512,27
2018-10-13T00:00:00Z,7512,14
2018-10-15T00:00:00Z,7512,13
2018-10-16T00:00:00Z,7512,7
2018-10-17T00:00:00Z,7512,18
2018-10-19T00:00:00Z,7512,4
2018-10-20T00:00:00Z,7512,4
2018-10-21T00:00:00Z,7512,14
2018-10-22T00:00:00Z,7512,3
2018-10-23T00:00:00Z,7512,26
2018-10-24T00:00:00Z,7512,26
2018-10-25T00:00:00Z,7512,14
2018-10-26T00:00:00Z,7512,5
2018-10-27T00:00:00Z,7512,1
2018-10-30T00:00:00Z,7512,7
2018-11-01T00:00:00Z,7512,1
2018-11-07T00:00:00Z,7512,7
2018-11-11T00:00:00Z,7512,20
2018-11-14T00:00:00Z,7512,4
2018-11-16T00:00:00Z,7512,9
2018-09-24T00:00:00Z,7583,2
2018-09-25T00:00:00Z,7583,20
2018-09-26T00:00:00Z,7583,17
2018-09-27T00:00:00Z,7583,1
2018-10-01T00:00:00Z,7583,14
2018-10-02T00:00:00Z,7583,3
2018-10-03T00:00:00Z,7583,27
2018-10-08T00:00:00Z,7583,3
2018-10-09T00:00:00Z,7583,7
2018-10-10T00:00:00Z,7583,16
2018-10-14T00:00:00Z,7583,3
2018-10-15T00:00:00Z,7583,15
2018-10-16T00:00:00Z,7583,5
2018-10-17T00:00:00Z,7583,13
2018-10-19T00:00:00Z,7583,54
2018-10-24T00:00:00Z,7583,22
2018-10-25T00:00:00Z,7583,1
2018-10-29T00:00:00Z,7583,8
2018-10-31T00:00:00Z,7583,1
2018-11-02T00:00:00Z,7583,4
2018-11-06T00:00:00Z,7583,10
2018-11-07T00:00:00Z,7583,6
2018-09-20T00:00:00Z,7667,22
2018-09-21T00:00:00Z,7667,6
2018-09-25T00:00:00Z,7667,6
2018-09-26T00:00:00Z,7667,1
2018-09-29T00:00:00Z,7667,25
2018-10-02T00:00:00Z,7667,36
2018-10-03T00:00:00Z,7667,2
2018-10-04T00:00:00Z,7667,7
2018-10-08T00:00:00Z,7667,53
2018-10-09T00:00:00Z,7667,9
2018-10-10T00:00:00Z,7667,2
2018-10-15T00:00:00Z,7667,14
2018-10-16T00:00:00Z,7667,3
2018-10-18T00:00:00Z,7667,12
2018-10-22T00:00:00Z,7667,12
2018-10-23T00:00:00Z,7667,2
2018-10-24T00:00:00Z,7667,5
2018-10-26T00:00:00Z,7667,10
2018-10-27T00:00:00Z,7667,5
2018-10-30T00:00:00Z,7667,6
2018-10-31T00:00:00Z,7667,1
2018-11-05T00:00:00Z,7667,25
2018-09-15T00:00:00Z,7673,4
2018-09-23T00:00:00Z,7673,1
2018-09-24T00:00:00Z,7673,10
2018-09-25T00:00:00Z,7673,1
2018-09-26T00:00:00Z,7673,1
2018-10-02T00:00:00Z,7673,22
2018-10-03T00:00:00Z,7673,61
2018-10-16T00:00:00Z,7673,23
2018-10-17T00:00:00Z,7673,43
2018-10-21T00:00:00Z,7673,1
2018-10-23T00:00:00Z,7673,13
2018-10-24T00:00:00Z,7673,33
2018-10-25T00:00:00Z,7673,1
2018-10-29T00:00:00Z,7673,1
2018-10-30T00:00:00Z,7673,7
2018-10-31T00:00:00Z,7673,32
2018-11-07T00:00:00Z,7673,1
2018-11-12T00:00:00Z,7673,24
2018-11-13T00:00:00Z,7673,9
2018-11-14T00:00:00Z,7673,9
2018-11-16T00:00:00Z,7673,2
2018-09-20T00:00:00Z,7758,25
2018-09-21T00:00:00Z,7758,23
2018-09-22T00:00:00Z,7758,1
2018-09-23T00:00:00Z,7758,2
2018-09-24T00:00:00Z,7758,1
2018-09-25T00:00:00Z,7758,5
2018-09-26T00:00:00Z,7758,1
2018-09-27T00:00:00Z,7758,1
2018-09-28T00:00:00Z,7758,2
2018-09-29T00:00:00Z,7758,1
2018-09-30T00:00:00Z,7758,13
2018-10-01T00:00:00Z,7758,4
2018-10-02T00:00:00Z,7758,6
2018-10-03T00:00:00Z,7758,7
2018-10-04T00:00:00Z,7758,5
2018-10-05T00:00:00Z,7758,1
2018-10-06T00:00:00Z,7758,11
2018-10-07T00:00:00Z,7758,6
2018-10-08T00:00:00Z,7758,11
2018-10-09T00:00:00Z,7758,3
2018-10-10T00:00:00Z,7758,24
2018-10-11T00:00:00Z,7758,17
2018-10-12T00:00:00Z,7758,16
2018-10-13T00:00:00Z,7758,12
2018-10-14T00:00:00Z,7758,16
2018-10-15T00:00:00Z,7758,32
2018-10-16T00:00:00Z,7758,36
2018-10-17T00:00:00Z,7758,11
2018-10-18T00:00:00Z,7758,2
2018-10-19T00:00:00Z,7758,2
2018-10-20T00:00:00Z,7758,24
2018-10-21T00:00:00Z,7758,7
2018-10-22T00:00:00Z,7758,4
2018-10-23T00:00:00Z,7758,8
2018-10-24T00:00:00Z,7758,3
2018-10-25T00:00:00Z,7758,2
2018-10-26T00:00:00Z,7758,5
2018-10-27T00:00:00Z,7758,4
2018-10-29T00:00:00Z,7758,4
2018-10-30T00:00:00Z,7758,6
2018-10-31T00:00:00Z,7758,1
2018-11-02T00:00:00Z,7758,3
2018-11-06T00:00:00Z,7758,15
2018-11-07T00:00:00Z,7758,4
2018-11-09T00:00:00Z,7758,8
2018-11-12T00:00:00Z,7758,1
2018-11-14T00:00:00Z,7758,3
2018-09-20T00:00:00Z,7893,4
2018-09-21T00:00:00Z,7893,3
2018-09-22T00:00:00Z,7893,1
2018-09-23T00:00:00Z,7893,6
2018-09-24T00:00:00Z,7893,5
2018-09-25T00:00:00Z,7893,44
2018-09-26T00:00:00Z,7893,48
2018-09-27T00:00:00Z,7893,2
2018-09-30T00:00:00Z,7893,3
2018-10-02T00:00:00Z,7893,5
2018-10-03T00:00:00Z,7893,31
2018-10-04T00:00:00Z,7893,1
2018-10-09T00:00:00Z,7893,11
2018-10-10T00:00:00Z,7893,18
2018-10-11T00:00:00Z,7893,2
2018-10-12T00:00:00Z,7893,70
2018-10-13T00:00:00Z,7893,56
2018-10-14T00:00:00Z,7893,61
2018-10-15T00:00:00Z,7893,23
2018-10-16T00:00:00Z,7893,24
2018-10-17T00:00:00Z,7893,83
2018-10-22T00:00:00Z,7893,17
2018-10-23T00:00:00Z,7893,26
2018-10-24T00:00:00Z,7893,19
2018-10-25T00:00:00Z,7893,11
2018-10-26T00:00:00Z,7893,23
2018-10-27T00:00:00Z,7893,1
2018-10-29T00:00:00Z,7893,12
2018-10-30T00:00:00Z,7893,22
2018-10-31T00:00:00Z,7893,11
2018-11-01T00:00:00Z,7893,6
2018-11-03T00:00:00Z,7893,10
2018-11-04T00:00:00Z,7893,18
2018-11-05T00:00:00Z,7893,4
2018-11-07T00:00:00Z,7893,55
2018-11-13T00:00:00Z,7893,5
2018-11-14T00:00:00Z,7893,3
2018-11-15T00:00:00Z,7893,21
2018-11-16T00:00:00Z,7893,6
2018-09-14T00:00:00Z,7986,14
2018-09-20T00:00:00Z,7986,5
2018-09-22T00:00:00Z,7986,4
2018-09-23T00:00:00Z,7986,25
2018-09-24T00:00:00Z,7986,2
2018-09-26T00:00:00Z,7986,7
2018-09-28T00:00:00Z,7986,6
2018-10-02T00:00:00Z,7986,10
2018-10-03T00:00:00Z,7986,16
2018-10-04T00:00:00Z,7986,6
2018-10-08T00:00:00Z,7986,25
2018-10-09T00:00:00Z,7986,4
2018-10-10T00:00:00Z,7986,17
2018-10-11T00:00:00Z,7986,4
2018-10-29T00:00:00Z,7986,9
2018-11-01T00:00:00Z,7986,6
2018-11-04T00:00:00Z,7986,8
2018-09-21T00:00:00Z,8035,3
2018-09-22T00:00:00Z,8035,3
2018-09-25T00:00:00Z,8035,2
2018-09-26T00:00:00Z,8035,1
2018-09-28T00:00:00Z,8035,2
2018-09-29T00:00:00Z,8035,3
2018-10-03T00:00:00Z,8035,41
2018-10-04T00:00:00Z,8035,7
2018-10-11T00:00:00Z,8035,2
2018-10-18T00:00:00Z,8035,1
2018-10-24T00:00:00Z,8035,11
2018-10-25T00:00:00Z,8035,17
2018-10-26T00:00:00Z,8035,1
2018-10-28T00:00:00Z,8035,1
2018-10-29T00:00:00Z,8035,3
2018-10-30T00:00:00Z,8035,1
2018-11-07T00:00:00Z,8035,3
2018-09-25T00:00:00Z,8154,10
2018-09-26T00:00:00Z,8154,3
2018-09-27T00:00:00Z,8154,5
2018-09-28T00:00:00Z,8154,1
2018-10-01T00:00:00Z,8154,19
2018-10-03T00:00:00Z,8154,19
2018-10-04T00:00:00Z,8154,10
2018-10-10T00:00:00Z,8154,22
2018-10-11T00:00:00Z,8154,32
2018-10-12T00:00:00Z,8154,2
2018-10-13T00:00:00Z,8154,1
2018-10-15T00:00:00Z,8154,1
2018-10-16T00:00:00Z,8154,6
2018-10-17T00:00:00Z,8154,17
2018-10-23T00:00:00Z,8154,1
2018-10-26T00:00:00Z,8154,1
2018-10-29T00:00:00Z,8154,1
2018-11-07T00:00:00Z,8154,1
2018-11-08T00:00:00Z,8154,1
2018-11-12T00:00:00Z,8154,1
2018-09-21T00:00:00Z,8165,3
2018-09-26T00:00:00Z,8165,6
2018-09-27T00:00:00Z,8165,54
2018-10-02T00:00:00Z,8165,2
2018-10-03T00:00:00Z,8165,2
2018-10-04T00:00:00Z,8165,38
2018-10-10T00:00:00Z,8165,13
2018-10-11T00:00:00Z,8165,11
2018-10-12T00:00:00Z,8165,2
2018-10-14T00:00:00Z,8165,2
2018-10-16T00:00:00Z,8165,5
2018-10-17T00:00:00Z,8165,31
2018-10-18T00:00:00Z,8165,20
2018-10-19T00:00:00Z,8165,9
2018-10-24T00:00:00Z,8165,2
2018-10-25T00:00:00Z,8165,37
2018-11-14T00:00:00Z,8165,112
2018-09-20T00:00:00Z,8244,5
2018-09-24T00:00:00Z,8244,8
2018-09-25T00:00:00Z,8244,22
2018-09-26T00:00:00Z,8244,16
2018-09-27T00:00:00Z,8244,7
2018-10-01T00:00:00Z,8244,9
2018-10-02T00:00:00Z,8244,18
2018-10-03T00:00:00Z,8244,12
2018-10-04T00:00:00Z,8244,5
2018-10-05T00:00:00Z,8244,11
2018-10-08T00:00:00Z,8244,20
2018-10-10T00:00:00Z,8244,16
2018-10-16T00:00:00Z,8244,10
2018-10-23T00:00:00Z,8244,1
2018-10-24T00:00:00Z,8244,2
2018-10-26T00:00:00Z,8244,2
2018-10-29T00:00:00Z,8244,13
2018-11-06T00:00:00Z,8244,2
2018-11-07T00:00:00Z,8244,5
2018-11-13T00:00:00Z,8244,6
2018-09-19T00:00:00Z,8319,7
2018-09-20T00:00:00Z,8319,6
2018-09-24T00:00:00Z,8319,1
2018-09-26T00:00:00Z,8319,12
2018-09-27T00:00:00Z,8319,51
2018-09-28T00:00:00Z,8319,7
2018-09-29T00:00:00Z,8319,2
2018-09-30T00:00:00Z,8319,33
2018-10-01T00:00:00Z,8319,14
2018-10-02T00:00:00Z,8319,1
2018-10-03T00:00:00Z,8319,7
2018-10-04T00:00:00Z,8319,15
2018-10-05T00:00:00Z,8319,3
2018-10-06T00:00:00Z,8319,11
2018-10-08T00:00:00Z,8319,10
2018-10-10T00:00:00Z,8319,24
2018-10-11T00:00:00Z,8319,1
2018-10-12T00:00:00Z,8319,2
2018-10-16T00:00:00Z,8319,6
2018-10-18T00:00:00Z,8319,19
2018-10-23T00:00:00Z,8319,11
2018-10-24T00:00:00Z,8319,1
2018-11-07T00:00:00Z,8319,1
2018-09-15T00:00:00Z,8358,1
2018-09-19T00:00:00Z,8358,3
2018-09-20T00:00:00Z,8358,23
2018-09-22T00:00:00Z,8358,24
2018-09-25T00:00:00Z,8358,21
2018-09-27T00:00:00Z,8358,10
2018-09-28T00:00:00Z,8358,7
2018-09-29T00:00:00Z,8358,1
2018-10-02T00:00:00Z,8358,45
2018-10-03T00:00:00Z,8358,87
2018-10-04T00:00:00Z,8358,4
2018-10-05T00:00:00Z,8358,3
2018-10-07T00:00:00Z,8358,27
2018-10-08T00:00:00Z,8358,23
2018-10-09T00:00:00Z,8358,19
2018-10-10T00:00:00Z,8358,10
2018-10-11T00:00:00Z,8358,11
2018-10-13T00:00:00Z,8358,16
2018-10-14T00:00:00Z,8358,15
2018-10-15T00:00:00Z,8358,43
2018-10-16T00:00:00Z,8358,2
2018-10-17T00:00:00Z,8358,17
2018-10-18T00:00:00Z,8358,29
2018-10-19T00:00:00Z,8358,27
2018-10-24T00:00:00Z,8358,2
2018-10-26T00:00:00Z,8358,1
2018-10-31T00:00:00Z,8358,22
2018-11-01T00:00:00Z,8358,3
2018-11-06T00:00:00Z,8358,1
2018-11-07T00:00:00Z,8358,4
2018-11-14T00:00:00Z,8358,24
2018-11-16T00:00:00Z,8358,6
2018-09-20T00:00:00Z,8420,6
2018-09-21T00:00:00Z,8420,19
2018-09-24T00:00:00Z,8420,3
2018-09-25T00:00:00Z,8420,22
2018-09-26T00:00:00Z,8420,3
2018-09-27T00:00:00Z,8420,6
2018-09-28T00:00:00Z,8420,5
2018-09-29T00:00:00Z,8420,13
2018-09-30T00:00:00Z,8420,16
2018-10-01T00:00:00Z,8420,19
2018-10-02T00:00:00Z,8420,20
2018-10-03T00:00:00Z,8420,1
2018-10-04T00:00:00Z,8420,3
2018-10-05T00:00:00Z,8420,8
2018-10-06T00:00:00Z,8420,5
2018-10-07T00:00:00Z,8420,16
2018-10-09T00:00:00Z,8420,7
2018-10-10T00:00:00Z,8420,2
2018-10-12T00:00:00Z,8420,6
2018-10-13T00:00:00Z,8420,8
2018-10-14T00:00:00Z,8420,1
2018-10-15T00:00:00Z,8420,19
2018-10-16T00:00:00Z,8420,5
2018-10-17T00:00:00Z,8420,3
2018-10-18T00:00:00Z,8420,10
2018-10-20T00:00:00Z,8420,6
2018-10-21T00:00:00Z,8420,4
2018-10-22T00:00:00Z,8420,2
2018-10-23T00:00:00Z,8420,1
2018-10-24T00:00:00Z,8420,8
2018-10-25T00:00:00Z,8420,9
2018-10-26T00:00:00Z,8420,3
2018-10-27T00:00:00Z,8420,7
2018-10-28T00:00:00Z,8420,6
2018-10-29T00:00:00Z,8420,3
2018-10-30T00:00:00Z,8420,5
2018-10-31T00:00:00Z,8420,10
2018-11-01T00:00:00Z,8420,9
2018-11-03T00:00:00Z,8420,10
2018-11-04T00:00:00Z,8420,2
2018-11-05T00:00:00Z,8420,1
2018-11-06T00:00:00Z,8420,9
2018-11-07T00:00:00Z,8420,1
2018-11-08T00:00:00Z,8420,3
2018-11-10T00:00:00Z,8420,9
2018-11-11T00:00:00Z,8420,1
2018-11-12T00:00:00Z,8420,1
2018-11-15T00:00:00Z,8420,1
2018-09-19T00:00:00Z,8656,1
2018-09-27T00:00:00Z,8656,16
2018-09-28T00:00:00Z,8656,42
2018-10-01T00:00:00Z,8656,1
2018-10-02T00:00:00Z,8656,2
2018-10-03T00:00:00Z,8656,16
2018-10-04T00:00:00Z,8656,35
2018-10-05T00:00:00Z,8656,6
2018-10-10T00:00:00Z,8656,10
2018-10-11T00:00:00Z,8656,27
2018-10-12T00:00:00Z,8656,15
2018-10-15T00:00:00Z,8656,1
2018-10-16T00:00:00Z,8656,17
2018-10-17T00:00:00Z,8656,29
2018-10-18T00:00:00Z,8656,77
2018-10-19T00:00:00Z,8656,26
2018-10-23T00:00:00Z,8656,2
2018-10-24T00:00:00Z,8656,42
2018-10-25T00:00:00Z,8656,16
2018-10-26T00:00:00Z,8656,10
2018-10-31T00:00:00Z,8656,4
2018-11-01T00:00:00Z,8656,11
2018-11-02T00:00:00Z,8656,19
2018-11-06T00:00:00Z,8656,30
2018-11-07T00:00:00Z,8656,9
2018-11-08T00:00:00Z,8656,23
2018-11-09T00:00:00Z,8656,2
2018-11-14T00:00:00Z,8656,13
2018-11-15T00:00:00Z,8656,1
